8,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,
8,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,
8,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,
4,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,
4,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,
4,4094,4094,4094,4094,4094,4094,4095,4095,0,0,0,0,0,0,0,0,4095,4094,4094,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4095,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,
2,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,
2,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,4094,4094,4094,4094,4094,4094,4094,4094,0,0,0,0,0,0,0,0,
