1,0,0,0,0,0,0,0,455,0,0,0,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,4094,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,1820,455,0,0,0,0,0,0,0,0,0,0,0,0,4094,1820,455,0,
1,0,0,0,0,0,0,0,0,0,0,0,455,0,0,4094,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,1820,455,0,0,0,0,0,0,0,0,0,0,0,0,4094,1820,455,0,0,0,0,0,0,0,0,0,4094,0,0,0,1820,455,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,1820,455,0,0,0,0,0,0,0,0,0,0,0,0,4094,1820,455,0,0,0,0,0,0,0,0,0,4094,0,0,0,1820,455,0,0,0,0,0,0,4094,0,0,0,1820,0,0,0,455,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,4094,1820,455,0,0,0,0,0,0,0,0,0,4094,0,0,0,1820,455,0,0,0,0,0,0,4094,0,0,0,1820,0,0,0,455,0,0,0,4094,0,0,0,1820,0,0,0,455,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,4094,0,0,0,1820,455,0,0,0,0,0,0,4094,0,0,0,1820,0,0,0,455,0,0,0,4094,0,0,0,1820,0,0,0,455,0,0,0,0,0,0,0,1820,4094,0,0,455,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,4094,0,0,0,1820,0,0,0,455,0,0,0,4094,0,0,0,1820,0,0,0,455,0,0,0,0,0,0,0,1820,4094,0,0,455,0,0,0,0,0,0,0,0,0,0,0,455,1820,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,4094,0,0,0,1820,0,0,0,455,0,0,0,0,0,0,0,1820,4094,0,0,455,0,0,0,0,0,0,0,0,0,0,0,455,1820,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1820,4094,0,0,0,0,0,0,0,0,0,0,0,0,
1,1820,4094,0,0,455,0,0,0,0,0,0,0,0,0,0,0,455,1820,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1820,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1820,0,0,0,4094,0,0,0,0,0,0,0,0,
1,455,1820,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1820,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,1820,0,0,0,4094,0,0,0,0,
1,0,455,1820,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,1820,0,0,0,4094,
1,0,0,455,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,4094,1820,
1,0,0,0,455,0,0,0,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,1820,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,455,0,0,4094,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,1820,455,
